央视▪全网,#genre#
云南 Ⅰ 都市频道,http://edge2.yntv.cn/channels/yntv/ynds/m3u8:sd
四川 Ⅰ 遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
四川 Ⅰ 遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8
四川 Ⅰ 巴中公共,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
陕西 Ⅰ 西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西 Ⅰ 西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西 Ⅰ 西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西 Ⅰ 西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西 Ⅰ 西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
陕西 Ⅰ 安康综合,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakzhpd.m3u8
陕西 Ⅰ 安康公共,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakggpd.m3u8
龙江 Ⅰ 少儿频道,http://stream3.hljtv.com/hljse2/sd/live.m3u8
龙江 Ⅰ 大庆新闻,http://34532.hlsplay.aodianyun.com/tv_radio_34532/tv_channel_1190.m3u8
地方▪专线,#genre#
广东 Ⅰ 广东综艺,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzy    
广东 Ⅰ 广东影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdys 
广东 Ⅰ 广东少儿,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdse 
广东 Ⅰ 广东卫视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdws  
广东 Ⅰ 广东珠江,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzj  
广东 Ⅰ 广东公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdgg 
广东 Ⅰ 广东新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdxw   
广东 Ⅰ 广东国际,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdgj 
广东 Ⅰ 广东房产,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdtv1.php?id=gdfc
广东 Ⅰ 广东移动,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdyd  
广东 Ⅰ 经济科教,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjjkj  
广东 Ⅰ 现代教育,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=xdjy 
广东 Ⅰ 南方卫视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=nfws 
广东 Ⅰ 嘉佳卡通,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=jjkt 
广东 Ⅰ 深圳卫视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szws   
广东 Ⅰ 深圳都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szds    
广东 Ⅰ 深圳电视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szdsj    
广东 Ⅰ 深圳财经,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szcjsh    
广东 Ⅰ 深圳娱乐,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szyl    
广东 Ⅰ 深圳少儿,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szse    
广东 Ⅰ 深圳公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szgg    
广东 Ⅰ 深圳国际,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szgj    
广东 Ⅰ 深圳移动,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szyd    
广东 Ⅰ 深圳生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szdv    
广东 Ⅰ 深圳购物,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=szyhgw  
广东 Ⅰ 珠海一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzh1  
广东 Ⅰ 东莞一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gddg.php?id=4
广东 Ⅰ 东莞二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gddg.php?id=5
广东 Ⅰ 潮州综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdcz1  
广东 Ⅰ 湛江综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzj1  
广东 Ⅰ 江门综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjm1  
广东 Ⅰ 揭阳综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjy1 
广东 Ⅰ 汕尾一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdsw1 
广东 Ⅰ 韶关综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdsg1  
广东 Ⅰ 高尔夫,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdgef  
广东 Ⅰ 南方购物,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=nfgw  
广东 Ⅰ 惠州一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdhz.php?id=1
广东 Ⅰ 惠州二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdhz.php?id=2
广东 Ⅰ 惠东综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdhzhd  
广东 Ⅰ 惠阳综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=huiyang  
广东 Ⅰ 开平综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjmkp1  
广东 Ⅰ 开平生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjmkp2 
广东 Ⅰ 四会新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzqsh1  
广东 Ⅰ 四会文艺,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzqsh2  
广东 Ⅰ 海丰台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdswhf   
广东 Ⅰ 广宁综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzqgn1    
广东 Ⅰ 广宁生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzqgn2  
广东 Ⅰ 工布江达,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gbjd    
广东 Ⅰ 化州综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=huazhou1  
广东 Ⅰ 鹤山综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=heshan    
广东 Ⅰ 潮南一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdstcn1   
广东 Ⅰ 雷州台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjlz 
广东 Ⅰ 雷州电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjlzr    
广东 Ⅰ 徐闻台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjxw    
广东 Ⅰ 徐闻电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjxwr  
广东 Ⅰ 遂溪台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjsx    
广东 Ⅰ 遂溪电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdzjsxr
广东 Ⅰ 英德综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdqyyd1 
广东 Ⅰ 清新综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdqyqx1 
广东 Ⅰ 普宁台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdjypn   
广东 Ⅰ 紫金台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdhyzj    
广东 Ⅰ 连州综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdqylz1 
广东 Ⅰ 阳春综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdyjyc1  
广东 Ⅰ 佛冈综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdqyfg   
广东 Ⅰ 乳源台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=ruyuan   
广东 Ⅰ 陆河一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=gdswlh    
广东 Ⅰ 化州公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=huazhou2   
广东 Ⅰ 河源综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdhy.php?id=1
广东 Ⅰ 河源公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdhy.php?id=2
广东 Ⅰ 茂名综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gdtv2.php?id=mmzh
江苏 Ⅰ 常州新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jscz.php?id=1
江苏 Ⅰ 常州都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jscz.php?id=2
江苏 Ⅰ 常州生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jscz.php?id=3
江苏 Ⅰ 常州公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jscz.php?id=4
江苏 Ⅰ 泰州一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jstz.php?id=5
江苏 Ⅰ 泰州二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jstz.php?id=6
江苏 Ⅰ 泰州三套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jstz.php?id=7
江苏 Ⅰ 盐城一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=1
江苏 Ⅰ 盐城二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=2
江苏 Ⅰ 盐城三套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=3
江苏 Ⅰ 新闻广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=5
江苏 Ⅰ 经济广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=6
江苏 Ⅰ 农村广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsyc.php?id=7
江苏 Ⅰ 海门新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jshm.php?id=17
江苏 Ⅰ 海门生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jshm.php?id=29
江苏 Ⅰ 海门教育,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jshm.php?id=13
江苏 Ⅰ 淮安综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsha.php?id=12
江苏 Ⅰ 淮安公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsha.php?id=13
江苏 Ⅰ 淮安影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsha.php?id=14
江苏 Ⅰ 淮安广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jsha.php?id=4
湖南 Ⅰ 国际频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=229
湖南 Ⅰ 湖南都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=346
湖南 Ⅰ 电视剧,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=484
湖南 Ⅰ 湖南公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=261
湖南 Ⅰ 湖南娱乐,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=344
湖南 Ⅰ 湖南经视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=280
湖南 Ⅰ 先锋乒羽,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=329
湖南 Ⅰ 快乐垂钓,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=218
湖南 Ⅰ 茶频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=578
湖南 Ⅰ 快乐购,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=267
湖南 Ⅰ 金鹰纪实,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=316
湖南 Ⅰ 金鹰卡通,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=287
湖南 Ⅰ 长沙女性,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=230
湖南 Ⅰ 长沙新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=269
湖南 Ⅰ 长沙政法,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/mgtv.php?id=254
湖南 Ⅰ 慈利新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hnzjjcl
湖南 Ⅰ 株洲攸县,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hnzzyx
浙江 Ⅰ 杭州一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv1
浙江 Ⅰ 杭州二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv2
浙江 Ⅰ 杭州三套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv3
浙江 Ⅰ 杭州四套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv4
浙江 Ⅰ 杭州五套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv5
浙江 Ⅰ 杭州六套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/zjhz.php?id=hztv6
安徽 Ⅰ 无为新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=ahwhww
安徽 Ⅰ 寿县新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=ahhnsx1
河北 Ⅰ 故城一台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hbhsgc1
河北 Ⅰ 三河新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hblfsh1
河北 Ⅰ 三河生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hblfsh2
河北 Ⅰ 昌黎电视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hbqhdcl1
河北 Ⅰ 丰宁综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hbcdfn1
河北 Ⅰ 丰宁娱乐,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=hbcdfn2
河北 Ⅰ 保定新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbbd.php?id=1
河北 Ⅰ 保定公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbbd.php?id=2
河北 Ⅰ 保定生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbbd.php?id=3
河北 Ⅰ 新闻综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=2
河北 Ⅰ 娱乐频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=3
河北 Ⅰ 生活频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=4
河北 Ⅰ 都市频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=5
河北 Ⅰ 新闻广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=6
河北 Ⅰ 绿色广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=7
河北 Ⅰ 经济广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=8
河北 Ⅰ 音乐广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=9
河北 Ⅰ 交通广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/hbsjz.php?id=10
福建 Ⅰ 三明一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjsm.php?id=11
福建 Ⅰ 三明二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjsm.php?id=12
福建 Ⅰ 莆田一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=4
福建 Ⅰ 莆田二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=5
福建 Ⅰ 莆田仙游,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=6
福建 Ⅰ 莆田直播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=10
福建 Ⅰ 莆田广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=7
福建 Ⅰ 莆田广电,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/fjpt.php?id=8
辽宁 Ⅰ 营口新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnyk1
辽宁 Ⅰ 营口公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnyk2
辽宁 Ⅰ 营口影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnyk3
辽宁 Ⅰ 锦州新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnjz1
辽宁 Ⅰ 锦州教育,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnjz2
辽宁 Ⅰ 锦州公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=lnjz3
山东 Ⅰ 菏泽一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdhz1
山东 Ⅰ 菏泽二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdhz2
山东 Ⅰ 菏泽三套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdhz3
山东 Ⅰ 寿光新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdwfsg1
山东 Ⅰ 寿光蔬菜,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdwfsg2
山东 Ⅰ 历城新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdjnlc1
山东 Ⅰ 历城影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdjnlc2
山东 Ⅰ 临沭新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdlyls1
山东 Ⅰ 临沭生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdlyls2
山东 Ⅰ 蓬莱新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdytpl1
山东 Ⅰ 蓬莱综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdytpl2
山东 Ⅰ 阳谷新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdlcyg1
山东 Ⅰ 阳谷凤祥,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdlcyg2
山东 Ⅰ 泰安新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdta1
山东 Ⅰ 泰安公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdta2
山东 Ⅰ 泰安教科,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdta3
山东 Ⅰ 兖州新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdjnyz1
山东 Ⅰ 兖州生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sdjnyz2
山西 Ⅰ 沁县综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxczqx
山西 Ⅰ 汾阳综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxllfy
江西 Ⅰ 江西卫视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/itouch.php?id=jxws  
江西 Ⅰ 南昌一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=1
江西 Ⅰ 南昌二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=2
江西 Ⅰ 南昌三套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=3
江西 Ⅰ 南昌四套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=4
江西 Ⅰ 南昌电视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/jxnc.php?id=8
重庆 Ⅰ 云阳新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=cqyy1
重庆 Ⅰ 云阳文旅,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=cqyy2
甘肃 Ⅰ 庆阳新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gsqy.php?id=gsqy1
甘肃 Ⅰ 庆阳公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gsqy.php?id=gsqy2
甘肃 Ⅰ 金昌综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gsjc.php?id=2
甘肃 Ⅰ 金昌公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gsjc.php?id=3
甘肃 Ⅰ 新闻综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=1
甘肃 Ⅰ 生活经济,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=16
甘肃 Ⅰ 综艺体育,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=17
甘肃 Ⅰ 公共频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=18
甘肃 Ⅰ 综合广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=5
甘肃 Ⅰ 交通广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=6
甘肃 Ⅰ 文艺广播,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gslz.php?id=7
广西 Ⅰ 百色新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=gxbs1
广西 Ⅰ 百色公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=gxbs2
广西 Ⅰ 梧州新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=gxwz1
广西 Ⅰ 梧州公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=gxwz2
广西 Ⅰ 梧州生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=gxwz3
广西 Ⅰ 南宁新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=1
广西 Ⅰ 南宁都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=2
广西 Ⅰ 南宁影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=3
广西 Ⅰ 南宁公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=4
广西 Ⅰ 马山综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=10
广西 Ⅰ 老友live,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=5
广西 Ⅰ 新闻电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=6
广西 Ⅰ 交通电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=7
广西 Ⅰ 经典电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=8
广西 Ⅰ 动感电台,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/gxnn.php?id=9
陕西 Ⅰ 咸阳新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxxylq1 
陕西 Ⅰ 咸阳生活,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxxylq2 
陕西 Ⅰ 咸阳果乡,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxxylq3 
陕西 Ⅰ 延安宝塔,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxyabt  
陕西 Ⅰ 镇安电视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sxslza
四川 Ⅰ 仪陇新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=scncyl
四川 Ⅰ 纳溪新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sclznx
四川 Ⅰ 合江新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/qky.php?id=sclzhj
四川 Ⅰ 绵阳公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=3
四川 Ⅰ 绵阳科技,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=2
四川 Ⅰ 绵阳新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=4
四川 Ⅰ 平武综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=108
四川 Ⅰ 三台一套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=114
四川 Ⅰ 三台二套,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=115
四川 Ⅰ 北川电视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=123
四川 Ⅰ 盐亭综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=129
四川 Ⅰ 梓潼综合,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=131
四川 Ⅰ 梓潼文旅,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/scmy.php?id=132
四川 Ⅰ 成都新闻,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-1
四川 Ⅰ 成都经济,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-2
四川 Ⅰ 成都都市,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-3
四川 Ⅰ 成都影视,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-45
四川 Ⅰ 成都公共,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-5
四川 Ⅰ 成都少儿,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-6
四川 Ⅰ 成都食尚,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-9
四川 Ⅰ 汽车频道,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-10
四川 Ⅰ 资讯干线,http://tyzbcdn.chxjon.cn/iptv/qq2383132354/sccd.php?id=192-11
